ID	人物名称	人物品质	角色阵营	人物说明	默认技能	初始血量	初始攻击力	初始防御力	初始内力	初始经验值	人物机缘1	人物机缘2	人物机缘3	人物机缘4	人物机缘5	人物机缘6	是否显示	Icom图片路径	TitleIcon图片路径	海报图片路径	名字图片路径	背景图片路径	战斗图片	音效	orderId
16038	看门守卫	4	1	0	70	7	5	2	4	0	0	0	0	0	0	0	0	members/head_char_haijun3.png	topmembers/tophead_char_haijun3.png	person/poster_char_haijun3.png	none	none	battleperson/poster_battle_haijun3.png	fightNormalAttack.mp3	0
16041	看门守卫	4	1	0	70	7	5	2	4	0	0	0	0	0	0	0	0	members/head_char_haijun3.png	topmembers/tophead_char_haijun3.png	person/poster_char_haijun3.png	none	none	battleperson/poster_battle_haijun3.png	fightNormalAttack.mp3	0
16042	看门守卫	4	1	0	70	7	5	2	4	0	0	0	0	0	0	0	0	members/head_char_haijun3.png	topmembers/tophead_char_haijun3.png	person/poster_char_haijun3.png	none	none	battleperson/poster_battle_haijun3.png	fightNormalAttack.mp3	0
16043	看门守卫	4	1	0	70	7	5	2	4	0	0	0	0	0	0	0	0	members/head_char_haijun3.png	topmembers/tophead_char_haijun3.png	person/poster_char_haijun3.png	none	none	battleperson/poster_battle_haijun3.png	fightNormalAttack.mp3	0
16044	看门守卫	4	1	0	70	7	5	2	4	0	0	0	0	0	0	0	0	members/head_char_haijun3.png	topmembers/tophead_char_haijun3.png	person/poster_char_haijun3.png	none	none	battleperson/poster_battle_haijun3.png	fightNormalAttack.mp3	0
16045	看门守卫	4	1	0	70	7	5	2	4	0	0	0	0	0	0	0	0	members/head_char_haijun3.png	topmembers/tophead_char_haijun3.png	person/poster_char_haijun3.png	none	none	battleperson/poster_battle_haijun3.png	fightNormalAttack.mp3	0
16046	看门守卫	4	1	0	70	7	5	2	4	0	0	0	0	0	0	0	0	members/head_char_haijun3.png	topmembers/tophead_char_haijun3.png	person/poster_char_haijun3.png	none	none	battleperson/poster_battle_haijun3.png	fightNormalAttack.mp3	0
16047	看门守卫	4	1	0	70	7	5	2	4	0	0	0	0	0	0	0	0	members/head_char_haijun3.png	topmembers/tophead_char_haijun3.png	person/poster_char_haijun3.png	none	none	battleperson/poster_battle_haijun3.png	fightNormalAttack.mp3	0
16048	看门守卫	4	1	0	70	7	5	2	4	0	0	0	0	0	0	0	0	members/head_char_haijun3.png	topmembers/tophead_char_haijun3.png	person/poster_char_haijun3.png	none	none	battleperson/poster_battle_haijun3.png	fightNormalAttack.mp3	0
16051	看门守卫	4	1	0	70	7	5	2	4	0	0	0	0	0	0	0	0	members/head_char_haijun3.png	topmembers/tophead_char_haijun3.png	person/poster_char_haijun3.png	none	none	battleperson/poster_battle_haijun3.png	fightNormalAttack.mp3	0
16052	看门守卫	4	1	0	70	7	5	2	4	0	0	0	0	0	0	0	0	members/head_char_haijun3.png	topmembers/tophead_char_haijun3.png	person/poster_char_haijun3.png	none	none	battleperson/poster_battle_haijun3.png	fightNormalAttack.mp3	0
16053	看门守卫	4	1	0	70	7	5	2	4	0	0	0	0	0	0	0	0	members/head_char_haijun3.png	topmembers/tophead_char_haijun3.png	person/poster_char_haijun3.png	none	none	battleperson/poster_battle_haijun3.png	fightNormalAttack.mp3	0
16054	看门守卫	4	1	0	70	7	5	2	4	0	0	0	0	0	0	0	0	members/head_char_haijun3.png	topmembers/tophead_char_haijun3.png	person/poster_char_haijun3.png	none	none	battleperson/poster_battle_haijun3.png	fightNormalAttack.mp3	0
16055	看门守卫	4	1	0	70	7	5	2	4	0	0	0	0	0	0	0	0	members/head_char_haijun3.png	topmembers/tophead_char_haijun3.png	person/poster_char_haijun3.png	none	none	battleperson/poster_battle_haijun3.png	fightNormalAttack.mp3	0
16056	看门守卫	4	1	0	70	7	5	2	4	0	0	0	0	0	0	0	0	members/head_char_haijun3.png	topmembers/tophead_char_haijun3.png	person/poster_char_haijun3.png	none	none	battleperson/poster_battle_haijun3.png	fightNormalAttack.mp3	0
16057	看门守卫	4	1	0	70	7	5	2	4	0	0	0	0	0	0	0	0	members/head_char_haijun3.png	topmembers/tophead_char_haijun3.png	person/poster_char_haijun3.png	none	none	battleperson/poster_battle_haijun3.png	fightNormalAttack.mp3	0
16058	看门守卫	4	1	0	70	7	5	2	4	0	0	0	0	0	0	0	0	members/head_char_haijun3.png	topmembers/tophead_char_haijun3.png	person/poster_char_haijun3.png	none	none	battleperson/poster_battle_haijun3.png	fightNormalAttack.mp3	0
16061	N卡西（巨人）	3	1	0	71	8	6	2	4	0	0	0	0	0	0	0	0	members/head_char_kaxi.png	topmembers/tophead_char_kaxi.png	person/poster_char_kaxi.png	none	none	battleperson/poster_battle_kaxi.png	sound/man09.mp3	0
16062	看门守卫	4	1	0	70	8	6	2	4	0	0	0	0	0	0	0	0	members/head_char_haijun3.png	topmembers/tophead_char_haijun3.png	person/poster_char_haijun3.png	none	none	battleperson/poster_battle_haijun3.png	fightNormalAttack.mp3	0
16063	看门守卫	4	1	0	70	8	6	2	4	0	0	0	0	0	0	0	0	members/head_char_haijun3.png	topmembers/tophead_char_haijun3.png	person/poster_char_haijun3.png	none	none	battleperson/poster_battle_haijun3.png	fightNormalAttack.mp3	0
16064	看门守卫	4	1	0	70	8	6	2	4	0	0	0	0	0	0	0	0	members/head_char_haijun3.png	topmembers/tophead_char_haijun3.png	person/poster_char_haijun3.png	none	none	battleperson/poster_battle_haijun3.png	fightNormalAttack.mp3	0
16065	看门守卫	4	1	0	70	8	6	2	4	0	0	0	0	0	0	0	0	members/head_char_haijun3.png	topmembers/tophead_char_haijun3.png	person/poster_char_haijun3.png	none	none	battleperson/poster_battle_haijun3.png	fightNormalAttack.mp3	0
16066	看门守卫	4	1	0	70	8	6	2	4	0	0	0	0	0	0	0	0	members/head_char_haijun3.png	topmembers/tophead_char_haijun3.png	person/poster_char_haijun3.png	none	none	battleperson/poster_battle_haijun3.png	fightNormalAttack.mp3	0
16067	看门守卫	4	1	0	70	8	6	2	4	0	0	0	0	0	0	0	0	members/head_char_haijun3.png	topmembers/tophead_char_haijun3.png	person/poster_char_haijun3.png	none	none	battleperson/poster_battle_haijun3.png	fightNormalAttack.mp3	0
16068	看门守卫	4	1	0	70	8	6	2	4	0	0	0	0	0	0	0	0	members/head_char_haijun3.png	topmembers/tophead_char_haijun3.png	person/poster_char_haijun3.png	none	none	battleperson/poster_battle_haijun3.png	fightNormalAttack.mp3	0
16071	主岛守卫	4	1	0	70	7	5	2	4	0	0	0	0	0	0	0	0	members/head_char_zhudaoshouwei.png	topmembers/tophead_char_zhudaoshouwei.png	person/poster_char_zhudaoshouwei.png	none	none	battleperson/poster_battle_zhudaoshouwei.png	fightNormalAttack.mp3	0
16072	主岛守卫	4	1	0	70	7	5	2	4	0	0	0	0	0	0	0	0	members/head_char_zhudaoshouwei.png	topmembers/tophead_char_zhudaoshouwei.png	person/poster_char_zhudaoshouwei.png	none	none	battleperson/poster_battle_zhudaoshouwei.png	fightNormalAttack.mp3	0
16073	主岛守卫	4	1	0	70	7	5	2	4	0	0	0	0	0	0	0	0	members/head_char_zhudaoshouwei.png	topmembers/tophead_char_zhudaoshouwei.png	person/poster_char_zhudaoshouwei.png	none	none	battleperson/poster_battle_zhudaoshouwei.png	fightNormalAttack.mp3	0
16074	主岛守卫	4	1	0	70	7	5	2	4	0	0	0	0	0	0	0	0	members/head_char_zhudaoshouwei.png	topmembers/tophead_char_zhudaoshouwei.png	person/poster_char_zhudaoshouwei.png	none	none	battleperson/poster_battle_zhudaoshouwei.png	fightNormalAttack.mp3	0
16075	主岛守卫	4	1	0	70	7	5	2	4	0	0	0	0	0	0	0	0	members/head_char_zhudaoshouwei.png	topmembers/tophead_char_zhudaoshouwei.png	person/poster_char_zhudaoshouwei.png	none	none	battleperson/poster_battle_zhudaoshouwei.png	fightNormalAttack.mp3	0
16076	主岛守卫	4	1	0	70	7	5	2	4	0	0	0	0	0	0	0	0	members/head_char_zhudaoshouwei.png	topmembers/tophead_char_zhudaoshouwei.png	person/poster_char_zhudaoshouwei.png	none	none	battleperson/poster_battle_zhudaoshouwei.png	fightNormalAttack.mp3	0
16077	主岛守卫	4	1	0	70	7	5	2	4	0	0	0	0	0	0	0	0	members/head_char_zhudaoshouwei.png	topmembers/tophead_char_zhudaoshouwei.png	person/poster_char_zhudaoshouwei.png	none	none	battleperson/poster_battle_zhudaoshouwei.png	fightNormalAttack.mp3	0
16078	主岛守卫	4	1	0	70	7	5	2	4	0	0	0	0	0	0	0	0	members/head_char_zhudaoshouwei.png	topmembers/tophead_char_zhudaoshouwei.png	person/poster_char_zhudaoshouwei.png	none	none	battleperson/poster_battle_zhudaoshouwei.png	fightNormalAttack.mp3	0
16081	狼狗部队	4	1	0	70	7	5	2	4	0	0	0	0	0	0	0	0	members/head_char_langgoubudui.png	topmembers/tophead_char_langgoubudui.png	person/poster_char_langgoubudui.png	none	none	battleperson/poster_battle_langgoubudui.png	fightNormalAttack.mp3	0
16082	狼狗部队	4	1	0	70	7	5	2	4	0	0	0	0	0	0	0	0	members/head_char_langgoubudui.png	topmembers/tophead_char_langgoubudui.png	person/poster_char_langgoubudui.png	none	none	battleperson/poster_battle_langgoubudui.png	fightNormalAttack.mp3	0
16083	狼狗部队	4	1	0	70	7	5	2	4	0	0	0	0	0	0	0	0	members/head_char_langgoubudui.png	topmembers/tophead_char_langgoubudui.png	person/poster_char_langgoubudui.png	none	none	battleperson/poster_battle_langgoubudui.png	fightNormalAttack.mp3	0
16084	狼狗部队	4	1	0	70	7	5	2	4	0	0	0	0	0	0	0	0	members/head_char_langgoubudui.png	topmembers/tophead_char_langgoubudui.png	person/poster_char_langgoubudui.png	none	none	battleperson/poster_battle_langgoubudui.png	fightNormalAttack.mp3	0
16085	狼狗部队	4	1	0	70	7	5	2	4	0	0	0	0	0	0	0	0	members/head_char_langgoubudui.png	topmembers/tophead_char_langgoubudui.png	person/poster_char_langgoubudui.png	none	none	battleperson/poster_battle_langgoubudui.png	fightNormalAttack.mp3	0
16086	狼狗部队	4	1	0	70	7	5	2	4	0	0	0	0	0	0	0	0	members/head_char_langgoubudui.png	topmembers/tophead_char_langgoubudui.png	person/poster_char_langgoubudui.png	none	none	battleperson/poster_battle_langgoubudui.png	fightNormalAttack.mp3	0
16087	狼狗部队	4	1	0	70	7	5	2	4	0	0	0	0	0	0	0	0	members/head_char_langgoubudui.png	topmembers/tophead_char_langgoubudui.png	person/poster_char_langgoubudui.png	none	none	battleperson/poster_battle_langgoubudui.png	fightNormalAttack.mp3	0
16088	狼狗部队	4	1	0	70	7	5	2	4	0	0	0	0	0	0	0	0	members/head_char_langgoubudui.png	topmembers/tophead_char_langgoubudui.png	person/poster_char_langgoubudui.png	none	none	battleperson/poster_battle_langgoubudui.png	fightNormalAttack.mp3	0
16091	主岛守卫	4	1	0	70	7	5	2	4	0	0	0	0	0	0	0	0	members/head_char_zhudaoshouwei.png	topmembers/tophead_char_zhudaoshouwei.png	person/poster_char_zhudaoshouwei.png	none	none	battleperson/poster_battle_zhudaoshouwei.png	fightNormalAttack.mp3	0
16092	主岛守卫	4	1	0	70	7	5	2	4	0	0	0	0	0	0	0	0	members/head_char_zhudaoshouwei.png	topmembers/tophead_char_zhudaoshouwei.png	person/poster_char_zhudaoshouwei.png	none	none	battleperson/poster_battle_zhudaoshouwei.png	fightNormalAttack.mp3	0
16093	主岛守卫	4	1	0	70	7	5	2	4	0	0	0	0	0	0	0	0	members/head_char_zhudaoshouwei.png	topmembers/tophead_char_zhudaoshouwei.png	person/poster_char_zhudaoshouwei.png	none	none	battleperson/poster_battle_zhudaoshouwei.png	fightNormalAttack.mp3	0
16094	主岛守卫	4	1	0	70	7	5	2	4	0	0	0	0	0	0	0	0	members/head_char_zhudaoshouwei.png	topmembers/tophead_char_zhudaoshouwei.png	person/poster_char_zhudaoshouwei.png	none	none	battleperson/poster_battle_zhudaoshouwei.png	fightNormalAttack.mp3	0
16095	主岛守卫	4	1	0	70	7	5	2	4	0	0	0	0	0	0	0	0	members/head_char_zhudaoshouwei.png	topmembers/tophead_char_zhudaoshouwei.png	person/poster_char_zhudaoshouwei.png	none	none	battleperson/poster_battle_zhudaoshouwei.png	fightNormalAttack.mp3	0
16096	主岛守卫	4	1	0	70	7	5	2	4	0	0	0	0	0	0	0	0	members/head_char_zhudaoshouwei.png	topmembers/tophead_char_zhudaoshouwei.png	person/poster_char_zhudaoshouwei.png	none	none	battleperson/poster_battle_zhudaoshouwei.png	fightNormalAttack.mp3	0
16097	主岛守卫	4	1	0	70	7	5	2	4	0	0	0	0	0	0	0	0	members/head_char_zhudaoshouwei.png	topmembers/tophead_char_zhudaoshouwei.png	person/poster_char_zhudaoshouwei.png	none	none	battleperson/poster_battle_zhudaoshouwei.png	fightNormalAttack.mp3	0
16098	主岛守卫	4	1	0	70	7	5	2	4	0	0	0	0	0	0	0	0	members/head_char_zhudaoshouwei.png	topmembers/tophead_char_zhudaoshouwei.png	person/poster_char_zhudaoshouwei.png	none	none	battleperson/poster_battle_zhudaoshouwei.png	fightNormalAttack.mp3	0
16101	狼狗部队	4	1	0	70	7	5	2	4	0	0	0	0	0	0	0	0	members/head_char_langgoubudui.png	topmembers/tophead_char_langgoubudui.png	person/poster_char_langgoubudui.png	none	none	battleperson/poster_battle_langgoubudui.png	fightNormalAttack.mp3	0
16102	狼狗部队	4	1	0	70	7	5	2	4	0	0	0	0	0	0	0	0	members/head_char_langgoubudui.png	topmembers/tophead_char_langgoubudui.png	person/poster_char_langgoubudui.png	none	none	battleperson/poster_battle_langgoubudui.png	fightNormalAttack.mp3	0
16103	狼狗部队	4	1	0	70	7	5	2	4	0	0	0	0	0	0	0	0	members/head_char_langgoubudui.png	topmembers/tophead_char_langgoubudui.png	person/poster_char_langgoubudui.png	none	none	battleperson/poster_battle_langgoubudui.png	fightNormalAttack.mp3	0
16104	狼狗部队	4	1	0	70	7	5	2	4	0	0	0	0	0	0	0	0	members/head_char_langgoubudui.png	topmembers/tophead_char_langgoubudui.png	person/poster_char_langgoubudui.png	none	none	battleperson/poster_battle_langgoubudui.png	fightNormalAttack.mp3	0
16105	狼狗部队	4	1	0	70	7	5	2	4	0	0	0	0	0	0	0	0	members/head_char_langgoubudui.png	topmembers/tophead_char_langgoubudui.png	person/poster_char_langgoubudui.png	none	none	battleperson/poster_battle_langgoubudui.png	fightNormalAttack.mp3	0
16106	狼狗部队	4	1	0	70	7	5	2	4	0	0	0	0	0	0	0	0	members/head_char_langgoubudui.png	topmembers/tophead_char_langgoubudui.png	person/poster_char_langgoubudui.png	none	none	battleperson/poster_battle_langgoubudui.png	fightNormalAttack.mp3	0
16107	狼狗部队	4	1	0	70	7	5	2	4	0	0	0	0	0	0	0	0	members/head_char_langgoubudui.png	topmembers/tophead_char_langgoubudui.png	person/poster_char_langgoubudui.png	none	none	battleperson/poster_battle_langgoubudui.png	fightNormalAttack.mp3	0
16108	狼狗部队	4	1	0	70	7	5	2	4	0	0	0	0	0	0	0	0	members/head_char_langgoubudui.png	topmembers/tophead_char_langgoubudui.png	person/poster_char_langgoubudui.png	none	none	battleperson/poster_battle_langgoubudui.png	fightNormalAttack.mp3	0
16111	狼狗部队	4	1	0	70	7	5	2	4	0	0	0	0	0	0	0	0	members/head_char_langgoubudui.png	topmembers/tophead_char_langgoubudui.png	person/poster_char_langgoubudui.png	none	none	battleperson/poster_battle_langgoubudui.png	fightNormalAttack.mp3	0
16112	狼狗部队	4	1	0	70	7	5	2	4	0	0	0	0	0	0	0	0	members/head_char_langgoubudui.png	topmembers/tophead_char_langgoubudui.png	person/poster_char_langgoubudui.png	none	none	battleperson/poster_battle_langgoubudui.png	fightNormalAttack.mp3	0
16113	狼狗部队	4	1	0	70	7	5	2	4	0	0	0	0	0	0	0	0	members/head_char_langgoubudui.png	topmembers/tophead_char_langgoubudui.png	person/poster_char_langgoubudui.png	none	none	battleperson/poster_battle_langgoubudui.png	fightNormalAttack.mp3	0
16114	狼狗部队	4	1	0	70	7	5	2	4	0	0	0	0	0	0	0	0	members/head_char_langgoubudui.png	topmembers/tophead_char_langgoubudui.png	person/poster_char_langgoubudui.png	none	none	battleperson/poster_battle_langgoubudui.png	fightNormalAttack.mp3	0
16115	狼狗部队	4	1	0	70	7	5	2	4	0	0	0	0	0	0	0	0	members/head_char_langgoubudui.png	topmembers/tophead_char_langgoubudui.png	person/poster_char_langgoubudui.png	none	none	battleperson/poster_battle_langgoubudui.png	fightNormalAttack.mp3	0
16116	狼狗部队	4	1	0	70	7	5	2	4	0	0	0	0	0	0	0	0	members/head_char_langgoubudui.png	topmembers/tophead_char_langgoubudui.png	person/poster_char_langgoubudui.png	none	none	battleperson/poster_battle_langgoubudui.png	fightNormalAttack.mp3	0
16117	狼狗部队	4	1	0	70	7	5	2	4	0	0	0	0	0	0	0	0	members/head_char_langgoubudui.png	topmembers/tophead_char_langgoubudui.png	person/poster_char_langgoubudui.png	none	none	battleperson/poster_battle_langgoubudui.png	fightNormalAttack.mp3	0
16118	狼狗部队	4	1	0	70	7	5	2	4	0	0	0	0	0	0	0	0	members/head_char_langgoubudui.png	topmembers/tophead_char_langgoubudui.png	person/poster_char_langgoubudui.png	none	none	battleperson/poster_battle_langgoubudui.png	fightNormalAttack.mp3	0
16121	N巴斯卡比尔	3	1	0	71	8	6	2	4	0	0	0	0	0	0	0	0	members/head_char_basikabier.png	topmembers/tophead_char_basikabier.png	person/poster_char_basikabier.png	none	none	battleperson/poster_battle_basikabier.png	sound/man05.mp3	0
16122	主岛守卫	4	1	0	70	8	6	2	4	0	0	0	0	0	0	0	0	members/head_char_zhudaoshouwei.png	topmembers/tophead_char_zhudaoshouwei.png	person/poster_char_zhudaoshouwei.png	none	none	battleperson/poster_battle_zhudaoshouwei.png	fightNormalAttack.mp3	0
16123	主岛守卫	4	1	0	70	8	6	2	4	0	0	0	0	0	0	0	0	members/head_char_zhudaoshouwei.png	topmembers/tophead_char_zhudaoshouwei.png	person/poster_char_zhudaoshouwei.png	none	none	battleperson/poster_battle_zhudaoshouwei.png	fightNormalAttack.mp3	0
16124	主岛守卫	4	1	0	70	8	6	2	4	0	0	0	0	0	0	0	0	members/head_char_zhudaoshouwei.png	topmembers/tophead_char_zhudaoshouwei.png	person/poster_char_zhudaoshouwei.png	none	none	battleperson/poster_battle_zhudaoshouwei.png	fightNormalAttack.mp3	0
16125	主岛守卫	4	1	0	70	8	6	2	4	0	0	0	0	0	0	0	0	members/head_char_zhudaoshouwei.png	topmembers/tophead_char_zhudaoshouwei.png	person/poster_char_zhudaoshouwei.png	none	none	battleperson/poster_battle_zhudaoshouwei.png	fightNormalAttack.mp3	0
16126	主岛守卫	4	1	0	70	8	6	2	4	0	0	0	0	0	0	0	0	members/head_char_zhudaoshouwei.png	topmembers/tophead_char_zhudaoshouwei.png	person/poster_char_zhudaoshouwei.png	none	none	battleperson/poster_battle_zhudaoshouwei.png	fightNormalAttack.mp3	0
16127	主岛守卫	4	1	0	70	8	6	2	4	0	0	0	0	0	0	0	0	members/head_char_zhudaoshouwei.png	topmembers/tophead_char_zhudaoshouwei.png	person/poster_char_zhudaoshouwei.png	none	none	battleperson/poster_battle_zhudaoshouwei.png	fightNormalAttack.mp3	0
16128	主岛守卫	4	1	0	70	8	6	2	4	0	0	0	0	0	0	0	0	members/head_char_zhudaoshouwei.png	topmembers/tophead_char_zhudaoshouwei.png	person/poster_char_zhudaoshouwei.png	none	none	battleperson/poster_battle_zhudaoshouwei.png	fightNormalAttack.mp3	0
16131	N巴斯	4	1	0	71	8	6	2	4	0	0	0	0	0	0	0	0	members/head_char_basikabier.png	topmembers/tophead_char_basikabier.png	person/poster_char_basikabier.png	none	none	battleperson/poster_battle_basikabier.png	sound/man05.mp3	0
16132	N卡比尔	4	1	0	71	8	6	2	4	0	0	0	0	0	0	0	0	members/head_char_basikabier.png	topmembers/tophead_char_basikabier.png	person/poster_char_basikabier.png	none	none	battleperson/poster_battle_basikabier.png	sound/man05.mp3	0
16133	N公主殿下	4	1	0	71	8	6	2	4	0	0	0	0	0	0	0	0	members/head_char_basikabier.png	topmembers/tophead_char_basikabier.png	person/poster_char_basikabier.png	none	none	battleperson/poster_battle_basikabier.png	sound/man05.mp3	0
16134	主岛守卫	4	1	0	70	8	6	2	4	0	0	0	0	0	0	0	0	members/head_char_zhudaoshouwei.png	topmembers/tophead_char_zhudaoshouwei.png	person/poster_char_zhudaoshouwei.png	none	none	battleperson/poster_battle_zhudaoshouwei.png	fightNormalAttack.mp3	0
16135	主岛守卫	4	1	0	70	8	6	2	4	0	0	0	0	0	0	0	0	members/head_char_zhudaoshouwei.png	topmembers/tophead_char_zhudaoshouwei.png	person/poster_char_zhudaoshouwei.png	none	none	battleperson/poster_battle_zhudaoshouwei.png	fightNormalAttack.mp3	0
16136	主岛守卫	4	1	0	70	8	6	2	4	0	0	0	0	0	0	0	0	members/head_char_zhudaoshouwei.png	topmembers/tophead_char_zhudaoshouwei.png	person/poster_char_zhudaoshouwei.png	none	none	battleperson/poster_battle_zhudaoshouwei.png	fightNormalAttack.mp3	0
16137	主岛守卫	4	1	0	70	8	6	2	4	0	0	0	0	0	0	0	0	members/head_char_zhudaoshouwei.png	topmembers/tophead_char_zhudaoshouwei.png	person/poster_char_zhudaoshouwei.png	none	none	battleperson/poster_battle_zhudaoshouwei.png	fightNormalAttack.mp3	0
16138	主岛守卫	4	1	0	70	8	6	2	4	0	0	0	0	0	0	0	0	members/head_char_zhudaoshouwei.png	topmembers/tophead_char_zhudaoshouwei.png	person/poster_char_zhudaoshouwei.png	none	none	battleperson/poster_battle_zhudaoshouwei.png	fightNormalAttack.mp3	0
16141	N布鲁诺	2	1	0	77	8	6	2	4	0	0	0	0	0	0	0	0	members/head_char_bulunuo.png	topmembers/tophead_char_bulunuo.png	person/poster_char_bulunuo.png	none	none	battleperson/poster_battle_bulunuo.png	sound/man07.mp3	0
16142	主岛守卫	4	1	0	70	8	6	2	4	0	0	0	0	0	0	0	0	members/head_char_zhudaoshouwei.png	topmembers/tophead_char_zhudaoshouwei.png	person/poster_char_zhudaoshouwei.png	none	none	battleperson/poster_battle_zhudaoshouwei.png	fightNormalAttack.mp3	0
16143	主岛守卫	4	1	0	70	8	6	2	4	0	0	0	0	0	0	0	0	members/head_char_zhudaoshouwei.png	topmembers/tophead_char_zhudaoshouwei.png	person/poster_char_zhudaoshouwei.png	none	none	battleperson/poster_battle_zhudaoshouwei.png	fightNormalAttack.mp3	0
16144	主岛守卫	4	1	0	70	8	6	2	4	0	0	0	0	0	0	0	0	members/head_char_zhudaoshouwei.png	topmembers/tophead_char_zhudaoshouwei.png	person/poster_char_zhudaoshouwei.png	none	none	battleperson/poster_battle_zhudaoshouwei.png	fightNormalAttack.mp3	0
16145	主岛守卫	4	1	0	70	8	6	2	4	0	0	0	0	0	0	0	0	members/head_char_zhudaoshouwei.png	topmembers/tophead_char_zhudaoshouwei.png	person/poster_char_zhudaoshouwei.png	none	none	battleperson/poster_battle_zhudaoshouwei.png	fightNormalAttack.mp3	0
16146	主岛守卫	4	1	0	70	8	6	2	4	0	0	0	0	0	0	0	0	members/head_char_zhudaoshouwei.png	topmembers/tophead_char_zhudaoshouwei.png	person/poster_char_zhudaoshouwei.png	none	none	battleperson/poster_battle_zhudaoshouwei.png	fightNormalAttack.mp3	0
16147	主岛守卫	4	1	0	70	8	6	2	4	0	0	0	0	0	0	0	0	members/head_char_zhudaoshouwei.png	topmembers/tophead_char_zhudaoshouwei.png	person/poster_char_zhudaoshouwei.png	none	none	battleperson/poster_battle_zhudaoshouwei.png	fightNormalAttack.mp3	0
16148	主岛守卫	4	1	0	70	8	6	2	4	0	0	0	0	0	0	0	0	members/head_char_zhudaoshouwei.png	topmembers/tophead_char_zhudaoshouwei.png	person/poster_char_zhudaoshouwei.png	none	none	battleperson/poster_battle_zhudaoshouwei.png	fightNormalAttack.mp3	0
